Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,MonetaryMin,MonetaryMax,TotalQuantity,AvgQuantityPerTransaction,MinQuantity,MaxQuantity,PreferredDayOfWeek,PreferredHour,WeekendPurchaseRatio,AvgDaysBetweenPurchases,UniqueProducts,UniqueDescriptions,AvgProductsPerTransaction,NegativeQuantityCount,ZeroPriceCount,ReturnRatio,TotalTransactions,AvgLinesPerInvoice,SupportTicketsCount,SatisfactionScore,SpendingCategory,PreferredTimeOfDay,Region,WeekendPreference,BasketSizeCategory,ProductDiversity,Gender,AccountStatus,Churn,RegMonth,RegWeekday,RegIsWeekend,AccountAgeDays,RegSeason,IsNewClient,AvgBasketValue,CancellationRate,SpendingVolatility,EngagementScore,ProductsPerTransaction
39,9803.96,81.69966666666666,72.28493846784211,-13.16,408.0,6172,51.43333333333333,-4,384,3,14,0.0083333333333333,2.907563025210084,48,50,1.2307692307692308,1,0,0.0083333333333333,120,3.076923076923077,2.0,5.0,VIP,Après-midi,UK,Semaine,Grand,Explorateur,M,Active,0,12,6,1,390,hiver,0,245.099,0.008264462809917356,0.8740656568689368,1.6666666666666667,0.39669421487603307
18,2929.84,19.27526315789473,17.789955792036338,-24.96,128.88,2008,13.210526315789474,-12,72,1,11,0.0986842105263157,2.3509933774834435,53,56,2.9444444444444446,9,0,0.0592105263157894,152,8.444444444444445,2.0,4.0,VIP,Matin,UK,Semaine,Moyen,Explorateur,Unknown,Active,0,9,0,0,466,automne,0,154.2021052631579,0.058823529411764705,0.8774216962559783,1.3333333333333333,0.3464052287581699
22,10097.37,25.56296202531646,23.165488960252706,-149.85000000000002,150.0,3833,9.70379746835443,-12,36,3,12,0.0632911392405063,0.9035532994923858,270,273,12.272727272727272,13,0,0.0329113924050632,395,17.954545454545453,2.0,3.0,VIP,Midi,UK,Semaine,Moyen,Explorateur,Unknown,Closed,0,12,4,0,385,hiver,0,439.01608695652175,0.03282828282828283,0.8720973563932475,1.0,0.6818181818181818
5,2806.9,12.36519823788546,11.01962807663006,0.39,81.6,1477,6.506607929515418,1,40,1,13,0.0,1.3628318584070795,175,176,35.0,0,0,0.0,227,45.4,2.0,4.0,VIP,Midi,UK,Inconnu,Moyen,Explorateur,M,Active,0,12,3,0,379,hiver,0,467.81666666666666,0.0,0.8245016557549768,1.3333333333333333,0.7675438596491229
29,11895.57,59.47785,56.31438860270064,-155.51999999999998,330.0,6493,32.465,-432,432,2,11,0.175,1.763819095477387,75,75,2.586206896551724,17,0,0.085,200,6.896551724137931,0.0,5.0,VIP,Matin,UK,Semaine,Grand,Explorateur,M,Pending,0,7,5,1,538,été,0,396.519,0.0845771144278607,0.9311572518318796,5.0,0.373134328358209
15,7912.790000000001,53.10597315436242,55.95675037074015,-59.8,350.4,3295,22.114093959731544,-24,192,1,8,0.1073825503355704,2.1283783783783785,119,119,7.933333333333334,11,0,0.0738255033557047,149,9.933333333333334,2.0,10.0,VIP,Matin,UK,Semaine,Grand,Explorateur,M,Pending,0,4,4,0,630,printemps,0,494.54937500000005,0.07333333333333333,1.0342065230228377,3.3333333333333335,0.7933333333333333
14,4393.610000000001,14.793299663299663,23.312296196220228,-95.2,98.1,1552,5.225589225589226,-16,48,1,12,0.0606060606060606,1.162162162162162,189,189,13.5,1,0,0.0033670033670033,297,21.214285714285715,2.0,1.0,VIP,Midi,UK,Semaine,Moyen,Explorateur,M,Active,0,10,5,1,447,automne,0,292.9073333333334,0.003355704697986577,1.4760877519720053,0.3333333333333333,0.6342281879194631
4,684.42,18.011052631578945,19.140693143069694,3.3600000000000003,124.8,1128,29.68421052631579,4,192,4,10,0.0,7.864864864864865,26,25,6.5,0,0,0.0,38,9.5,2.0,3.0,High,Matin,UK,Inconnu,Grand,Explorateur,F,Active,0,9,1,0,472,automne,0,136.884,0.0,1.006819217957211,1.0,0.6666666666666666
10,2056.29,14.480915492957749,9.21060927786016,-23.4,47.7,2130,15.0,-12,60,2,10,0.0,2.5460992907801416,124,124,12.4,2,0,0.0140845070422535,142,14.2,0.0,2.0,VIP,Matin,UK,Inconnu,Grand,Explorateur,Unknown,Active,0,10,3,0,442,automne,0,186.93545454545455,0.013986013986013986,0.5949654128691585,2.0,0.8671328671328671
3,99.77,16.628333333333334,128.51008994108855,-197.1,197.1,87,14.5,-18,72,2,11,0.0,26.0,4,4,1.3333333333333333,2,0,0.3333333333333333,6,2.0,2.0,1.0,Low,Matin,UK,Inconnu,Moyen,Spécialisé,F,Suspended,1,10,2,0,450,automne,0,24.9425,0.2857142857142857,7.289973902302461,0.3333333333333333,0.5714285714285714
24,8257.04,17.419915611814346,17.07248085457592,-19.75,252.0,5346,11.278481012658228,-5,120,4,13,0.0632911392405063,0.7505285412262156,264,265,11.0,14,0,0.0295358649789029,474,19.75,3.0,2.0,VIP,Midi,UK,Semaine,Moyen,Explorateur,Unknown,Active,0,1,6,1,698,hiver,0,330.2816,0.029473684210526315,0.9268490265843459,0.5,0.5557894736842105
21,6840.2300000000005,10.823148734177217,13.944514456002375,-17.0,105.6,4264,6.746835443037975,-2,192,1,13,0.0,0.5356576862123613,339,346,16.142857142857142,8,0,0.0126582278481012,632,30.09523809523809,2.0,3.0,VIP,Midi,UK,Inconnu,Moyen,Explorateur,F,Active,0,10,2,0,436,automne,0,310.91954545454547,0.01263823064770932,1.1794247682677728,1.0,0.5355450236966824
1,145.93,3.242888888888889,2.5058165265331107,0.65,12.6,62,1.3777777777777778,1,6,2,12,0.0,0.0,44,44,44.0,0,0,0.0,45,45.0,1.0,10.0,Medium,Midi,UK,Inconnu,Petit,Explorateur,Unknown,Active,1,9,6,1,460,automne,0,72.965,0.0,0.5905920687895564,5.0,0.9565217391304348
12,3967.78,5.886913946587537,6.402839936977736,-24.9,59.400000000000006,3489,5.176557863501484,-6,60,1,11,0.0,0.5007429420505201,415,423,34.583333333333336,2,0,0.0029673590504451,674,56.16666666666666,0.0,4.0,VIP,Matin,UK,Inconnu,Moyen,Explorateur,Unknown,Active,0,2,1,0,689,hiver,0,305.2138461538462,0.002962962962962963,0.9297110413511613,4.0,0.6148148148148148
3,559.51,4.624049586776859,3.9017576335356856,0.42,23.9,282,2.330578512396694,1,16,2,12,0.0,2.85,106,106,35.333333333333336,0,0,0.0,121,40.333333333333336,0.0,3.0,High,Midi,UK,Inconnu,Petit,Explorateur,M,Active,0,11,0,0,396,automne,0,139.8775,0.0,0.6937630213484268,3.0,0.8688524590163934
10,1483.31,6.258691983122363,5.931055546191734,-16.95,33.9,618,2.607594936708861,-1,20,2,12,0.0,1.521186440677966,156,157,15.6,2,0,0.0084388185654008,237,23.7,1.0,1.0,High,Midi,UK,Inconnu,Petit,Explorateur,F,Active,0,1,2,0,359,hiver,1,134.84636363636363,0.008403361344537815,0.8170970141703768,0.5,0.6554621848739496
6,2380.6400000000003,19.83866666666667,28.98851139960909,-30.0,306.0,1572,13.1,-12,120,2,12,0.175,2.2521008403361344,112,112,18.666666666666668,5,0,0.0416666666666666,120,20.0,2.0,2.0,VIP,Midi,UK,Semaine,Moyen,Explorateur,Unknown,Active,1,10,0,0,445,automne,0,340.0914285714286,0.04132231404958678,1.3910924275197911,0.6666666666666666,0.9256198347107438
4,990.23,19.8046,31.03836159743393,0.95,139.2,844,16.88,1,96,4,11,0.0,7.081632653061225,43,43,10.75,0,0,0.0,50,12.5,1.0,5.0,High,Matin,UK,Inconnu,Grand,Explorateur,M,Active,0,12,1,0,381,hiver,0,198.046,0.0,1.491898983755224,2.5,0.8431372549019608
3,781.3599999999999,4.269726775956284,6.414963570999148,0.29,51.0,489,2.672131147540984,1,48,2,12,0.0,1.1483516483516485,147,147,49.0,0,0,0.0,183,61.0,0.0,2.0,High,Midi,UK,Inconnu,Petit,Explorateur,F,Active,1,10,4,0,455,automne,0,195.33999999999997,0.0,1.217323752014646,2.0,0.7989130434782609
26,15477.34,71.98762790697674,60.37395536490016,-102.0,357.6,3741,17.4,-8,72,1,10,0.1069767441860465,1.6542056074766356,52,54,2.0,5,0,0.0232558139534883,215,8.26923076923077,1.0,4.0,VIP,Matin,UK,Semaine,Grand,Explorateur,F,Active,0,1,4,0,707,hiver,0,573.2348148148149,0.023148148148148147,0.8271806756324127,2.0,0.24074074074074073
10,1491.2400000000002,9.32025,8.845800122731733,-12.75,44.75,752,4.7,-1,36,2,13,0.0,2.1823899371069184,125,125,12.5,5,0,0.03125,160,16.0,3.0,5.0,High,Midi,UK,Inconnu,Petit,Explorateur,Unknown,Active,0,8,1,0,486,été,0,135.56727272727275,0.031055900621118012,0.8571304108652148,1.25,0.7763975155279503
5,422.13,16.8852,27.398727330540986,-59.8,87.6,165,6.6,-4,12,3,17,0.0,12.208333333333334,22,22,4.4,3,0,0.12,25,5.0,0.0,5.0,Medium,Après-midi,UK,Inconnu,Moyen,Explorateur,F,Active,0,12,1,0,374,hiver,0,70.355,0.11538461538461539,1.5319217750173877,5.0,0.8461538461538461
3,555.89,9.42186440677966,10.37670243191968,0.38,42.5,261,4.423728813559322,1,25,0,13,0.0,5.258620689655173,52,52,17.333333333333332,0,0,0.0,59,19.666666666666668,1.0,0.0,High,Midi,UK,Inconnu,Petit,Explorateur,Unknown,Active,0,9,5,1,475,automne,0,138.9725,0.0,0.9956666127002572,0.0,0.8666666666666667
5,4464.1,81.16545454545455,114.34807156090116,-165.0,330.0,2668,48.50909090909091,-100,200,2,12,0.0,2.037037037037037,29,31,5.8,3,0,0.0545454545454545,55,11.0,1.0,4.0,VIP,Midi,UK,Inconnu,Grand,Explorateur,F,Active,1,1,5,1,727,hiver,0,744.0166666666668,0.05357142857142857,1.3916806301806917,2.0,0.5178571428571429
11,2741.08,16.71390243902439,7.579720725239952,-15.9,39.95,1167,7.115853658536586,-2,36,6,14,0.3536585365853658,1.9754601226993864,85,86,7.727272727272727,7,0,0.0426829268292682,164,14.909090909090908,2.0,4.0,VIP,Après-midi,UK,Semaine,Moyen,Explorateur,Unknown,Active,0,12,4,0,378,hiver,0,228.42333333333332,0.04242424242424243,0.42789671848601485,1.3333333333333333,0.5151515151515151
10,2119.41,46.0741304347826,41.061305904225534,5.04,228.96,955,20.76086956521739,2,288,4,8,0.0,7.555555555555555,18,18,1.8,0,0,0.0,46,4.6,2.0,3.0,VIP,Matin,UK,Inconnu,Grand,Modéré,F,Active,0,10,0,0,438,automne,0,192.67363636363635,0.0,0.8722690260017155,1.0,0.3829787234042553
40,10510.0,37.535714285714285,122.90483858026651,-442.0,1700.0,2594,9.264285714285714,-52,200,2,12,0.1857142857142857,1.2616487455197132,113,113,2.825,79,1,0.2821428571428571,280,7.0,1.0,1.0,VIP,Midi,UK,Semaine,Moyen,Explorateur,Unknown,Active,0,4,4,0,616,printemps,0,256.3414634146341,0.28113879003558717,3.1893748658456555,0.5,0.40213523131672596
14,5664.57,65.8670930232558,51.91994359795448,-51.0,244.8,4595,53.43023255813954,-4,288,3,12,0.0,2.3411764705882354,63,63,4.5,2,0,0.0232558139534883,86,6.142857142857143,1.0,3.0,VIP,Midi,UK,Inconnu,Grand,Explorateur,F,Active,1,7,5,1,531,été,0,377.638,0.022988505747126436,0.7764647938246271,1.5,0.7241379310344828
4,1007.35,19.006603773584903,15.212211054508431,-14.85,63.75,345,6.509433962264151,-3,24,2,13,0.0,6.538461538461538,42,43,10.5,7,0,0.1320754716981132,53,13.25,2.0,4.0,High,Midi,UK,Inconnu,Moyen,Explorateur,Unknown,Active,0,7,4,0,532,été,0,201.47,0.12962962962962962,0.7603594906294591,1.3333333333333333,0.7777777777777778
24,1925.36,17.994018691588785,15.734482314259994,-23.0,130.8,677,6.327102803738318,-4,60,3,12,0.102803738317757,3.349056603773585,78,78,3.25,7,0,0.0654205607476635,107,4.458333333333333,2.0,5.0,High,Midi,UK,Semaine,Moyen,Explorateur,Unknown,Active,0,12,1,0,381,hiver,0,77.0144,0.06481481481481481,0.8283914304679384,1.6666666666666667,0.7222222222222222
5,1253.36,104.44666666666669,121.72664437794694,1.65,415.00000000000006,367,30.58333333333333,1,100,1,15,0.0,28.454545454545453,9,9,1.8,0,0,0.0,12,2.4,0.0,1.0,High,Après-midi,UK,Inconnu,Grand,Modéré,F,Active,0,11,5,1,398,automne,0,208.89333333333332,0.0,1.1543906339186973,1.0,0.6923076923076923
18,2855.3500000000004,17.625617283950618,52.47852808993559,-251.85,350.4,2013,12.425925925925926,-24,288,2,11,0.0,2.1552795031055902,94,95,5.222222222222222,19,0,0.1172839506172839,162,9.0,3.0,4.0,VIP,Matin,UK,Inconnu,Moyen,Explorateur,M,Active,0,9,3,0,470,automne,0,150.28157894736844,0.1165644171779141,2.8175457108288944,1.0,0.5766871165644172
3,2338.6000000000004,55.68095238095239,34.60732502538027,12.6,135.0,714,17.0,4,36,3,14,0.0,8.317073170731707,27,27,9.0,0,0,0.0,42,14.0,3.0,4.0,VIP,Après-midi,UK,Inconnu,Grand,Explorateur,M,Active,0,1,4,0,700,hiver,0,584.6500000000001,0.0,0.6105635768570827,1.0,0.627906976744186
7,1383.2700000000002,17.50974683544304,9.149075191414866,-4.41,50.400000000000006,931,11.78481012658228,-1,40,0,14,0.0,4.602564102564102,50,50,7.142857142857143,1,0,0.0126582278481012,79,11.285714285714286,3.0,3.0,High,Après-midi,UK,Inconnu,Moyen,Explorateur,M,Active,0,11,1,0,409,automne,0,172.90875000000003,0.0125,0.49428418836587934,0.75,0.625
1,129.75,43.25,50.891428551377885,12.75,102.0,29,9.666666666666666,1,24,2,13,0.0,0.0,3,3,3.0,0,0,0.0,3,3.0,1.0,10.0,Medium,Midi,UK,Inconnu,Moyen,Spécialisé,Unknown,Active,1,4,3,0,638,printemps,0,64.875,0.0,1.1500887808220992,5.0,0.75
2,138.9,17.3625,20.33588928119798,-29.700000000000003,39.6,70,8.75,-6,24,2,13,0.0,1.1428571428571428,7,7,3.5,1,0,0.125,8,4.0,1.0,4.0,Medium,Midi,UK,Inconnu,Moyen,Modéré,M,Active,1,1,0,0,704,hiver,0,46.300000000000004,0.1111111111111111,1.1074684428154107,2.0,0.7777777777777778
7,6989.63,22.547193548387096,17.53714680295252,3.4799999999999995,168.0,3646,11.761290322580646,1,96,2,13,0.1129032258064516,1.1650485436893203,205,205,29.285714285714285,0,0,0.0,310,44.285714285714285,1.0,2.0,VIP,Midi,Europe continentale,Semaine,Moyen,Explorateur,M,Active,0,12,4,0,742,hiver,0,873.70375,0.0,0.744765900314849,1.0,0.6591639871382636
14,3774.1,19.45412371134021,101.65782786037836,-990.0,990.0,2752,14.185567010309278,-360,360,2,8,0.3041237113402061,1.865284974093264,115,118,8.214285714285714,2,0,0.0103092783505154,194,13.857142857142858,3.0,1.0,VIP,Matin,UK,Semaine,Moyen,Explorateur,Unknown,Active,0,5,6,1,243,printemps,1,251.60666666666665,0.010256410256410256,4.970040726018346,0.25,0.5897435897435898
3,212.96,11.83111111111111,11.359483671410674,-20.85,22.5,120,6.666666666666667,-3,24,0,13,0.0,12.588235294117649,17,17,5.666666666666667,2,0,0.1111111111111111,18,6.0,0.0,5.0,Medium,Midi,UK,Inconnu,Moyen,Modéré,F,Active,1,11,5,1,419,automne,0,53.24,0.10526315789473684,0.8853078718626263,5.0,0.8947368421052632
6,3755.38,21.21683615819209,26.462830732704617,-165.0,165.0,1745,9.858757062146893,-2,72,1,8,0.2655367231638418,1.8863636363636365,157,160,26.166666666666668,5,0,0.0282485875706214,177,29.5,1.0,10.0,VIP,Matin,UK,Semaine,Moyen,Explorateur,F,Active,0,12,1,0,738,hiver,0,536.4828571428571,0.028089887640449437,1.19111607720737,5.0,0.8820224719101124
1,-14.9,-7.449999999999999,3.5355339059327373,-9.95,-4.95,-2,-1.0,-1,-1,2,14,0.0,0.0,2,2,2.0,2,0,1.0,2,2.0,2.0,2.0,Low,Après-midi,UK,Inconnu,Petit,Spécialisé,M,Active,1,4,0,0,613,printemps,0,-7.45,0.6666666666666666,0.418406379400324,0.6666666666666666,0.6666666666666666
35,6180.49,5.328008620689655,4.063278374350766,-9.95,30.24,4204,3.6241379310344826,-2,72,3,14,0.1172413793103448,0.2916307161345988,368,374,10.514285714285714,41,0,0.0353448275862069,1160,33.142857142857146,4.0,2.0,VIP,Après-midi,UK,Semaine,Petit,Explorateur,Unknown,Active,0,2,3,0,680,hiver,0,171.68027777777777,0.03531438415159346,0.642110119930262,0.4,0.3169681309216193
14,3429.9700000000003,22.715033112582784,205.76048984802424,-250.0,2500.0,286,1.8940397350993377,-1,24,2,14,0.1589403973509933,1.5933333333333333,134,134,9.571428571428571,1,1,0.0066225165562913,151,10.785714285714286,4.0,2.0,VIP,Après-midi,UK,Semaine,Petit,Explorateur,Unknown,Active,1,12,5,1,377,hiver,0,228.66466666666668,0.006578947368421052,8.676373710768774,0.4,0.881578947368421
3,1333.6799999999998,17.098461538461535,8.864148434707502,4.68,62.400000000000006,952,12.205128205128204,1,50,2,14,0.4230769230769231,4.6103896103896105,61,62,20.33333333333333,0,0,0.0,78,26.0,0.0,2.0,High,Après-midi,UK,Semaine,Moyen,Explorateur,Unknown,Active,0,11,1,0,395,automne,0,333.41999999999996,0.0,0.48977358743283556,2.0,0.7721518987341772
2,346.6,15.069565217391306,16.555943310282284,1.65,83.4,139,6.043478260869565,1,24,2,14,0.0,4.954545454545454,23,23,11.5,0,0,0.0,23,11.5,9.0,1.0,Medium,Après-midi,UK,Inconnu,Moyen,Explorateur,F,Active,1,12,2,0,373,hiver,0,115.53333333333335,0.0,1.0302670350013323,0.1,0.9583333333333334
8,1119.81,5.802124352331606,11.316411116948222,0.39,149.25,405,2.098445595854922,1,15,2,13,0.233160621761658,1.515625,127,128,15.875,0,0,0.0,193,24.125,0.0,4.0,High,Midi,UK,Semaine,Petit,Explorateur,Unknown,Active,0,11,1,0,402,automne,0,124.42333333333333,0.0,1.6636583706484618,4.0,0.654639175257732
1,590.0,590.0,0.0,590.0,590.0,200,200.0,200,200,2,14,0.0,,1,1,1.0,0,0,0.0,1,1.0,0.0,5.0,High,Après-midi,UK,Inconnu,Grand,Spécialisé,M,Active,1,7,1,0,528,été,0,295.0,0.0,0.0,5.0,0.5
4,538.59,31.681764705882355,22.06155939504677,-14.85,75.0,261,15.352941176470589,-3,48,1,8,0.0,22.1875,11,11,2.75,1,0,0.0588235294117647,17,4.25,0.0,4.0,High,Matin,UK,Inconnu,Grand,Modéré,M,Active,0,9,3,0,484,automne,0,107.718,0.05555555555555555,0.6750418648928077,4.0,0.6111111111111112
13,14197.45,137.8393203883495,142.37258369078123,-158.4,816.0,6569,63.77669902912621,-144,320,1,14,0.0,3.431372549019608,30,30,2.3076923076923075,4,0,0.0388349514563106,103,7.923076923076923,0.0,1.0,VIP,Après-midi,UK,Inconnu,Grand,Explorateur,M,Active,0,3,6,1,663,printemps,0,1014.1035714285715,0.038461538461538464,1.0254485782021172,1.0,0.28846153846153844
4,729.2700000000001,6.511339285714286,9.481343700675268,0.21,81.36,863,7.705357142857143,1,96,1,16,0.0,3.2882882882882885,99,99,24.75,0,0,0.0,112,28.0,0.0,1.0,High,Après-midi,UK,Inconnu,Moyen,Explorateur,F,Active,0,10,2,0,429,automne,0,145.854,0.0,1.262270726967121,1.0,0.8761061946902655
14,2205.63,16.709318181818183,12.718440851752003,-29.75,59.5,1534,11.62121212121212,-10,48,2,12,0.0,2.6793893129771,92,93,6.571428571428571,12,0,0.0909090909090909,132,9.428571428571429,4.0,2.0,VIP,Midi,UK,Inconnu,Moyen,Explorateur,F,Active,0,10,6,1,432,automne,0,147.042,0.09022556390977443,0.718177894889809,0.4,0.6917293233082706
2,483.80000000000007,21.990909090909096,9.640744838390914,10.5,41.6,174,7.909090909090909,2,20,2,15,0.0,7.666666666666667,17,17,8.5,0,0,0.0,22,11.0,1.0,1.0,Medium,Après-midi,UK,Inconnu,Moyen,Modéré,F,Active,1,9,3,0,456,automne,0,161.26666666666668,0.0,0.4193285615749309,0.5,0.7391304347826086
3,1255.0,251.0,180.22208521710093,50.0,480.0,3700,740.0,100,1500,1,10,0.0,68.25,3,3,1.0,0,0,0.0,5,1.6666666666666667,0.0,0.0,High,Matin,UK,Inconnu,Grand,Spécialisé,M,Active,1,6,4,0,567,été,0,313.75,0.0,0.7151670048297656,0.0,0.5
3,423.72,9.211304347826088,6.994096751688574,1.25,31.8,186,4.043478260869565,1,12,1,15,0.0,5.711111111111111,40,40,13.333333333333334,0,0,0.0,46,15.333333333333334,2.0,2.0,Medium,Après-midi,UK,Inconnu,Petit,Explorateur,F,Active,1,12,2,0,394,hiver,0,105.93,0.0,0.6849366656256374,0.6666666666666666,0.851063829787234
3,346.75,17.3375,11.822172689707385,-9.95,53.1,149,7.45,-1,24,1,13,0.0,11.68421052631579,18,18,6.0,1,0,0.05,20,6.666666666666667,1.0,1.0,Medium,Midi,UK,Inconnu,Moyen,Modéré,Unknown,Active,1,10,0,0,438,automne,0,86.6875,0.047619047619047616,0.6446992605157402,0.5,0.8571428571428571
2,382.06000000000006,4.108172043010753,3.749599383307084,0.38,19.8,221,2.376344086021505,1,24,2,15,0.0,3.5760869565217392,87,87,43.5,0,0,0.0,93,46.5,3.0,1.0,Medium,Après-midi,UK,Inconnu,Petit,Explorateur,F,Active,0,12,6,1,376,hiver,0,127.35333333333335,0.0,0.7340393690219316,0.25,0.925531914893617
1,201.6,40.31999999999999,44.64893055830117,17.700000000000003,120.0,130,26.0,6,96,2,15,0.0,0.0,5,5,5.0,0,0,0.0,5,5.0,1.0,10.0,Medium,Après-midi,UK,Inconnu,Grand,Modéré,Unknown,Active,1,11,0,0,424,automne,0,100.8,0.0,1.0805646311302317,5.0,0.8333333333333334
16,11891.18,28.045235849056603,30.05079939289937,-267.12,276.0,5902,13.919811320754716,-16,144,3,10,0.0,0.8321513002364066,231,237,14.4375,17,0,0.0400943396226415,424,26.5,0.0,3.0,VIP,Matin,UK,Inconnu,Moyen,Explorateur,M,Active,0,4,3,0,617,printemps,0,699.4811764705883,0.04,1.0346206017767774,3.0,0.5435294117647059
6,488.03,28.70764705882353,155.5390426681277,-432.48,432.48,271,15.941176470588236,-408,408,2,15,0.2352941176470588,21.0,14,14,2.333333333333333,1,0,0.0588235294117647,17,2.833333333333333,3.0,4.0,Medium,Après-midi,UK,Semaine,Grand,Modéré,Unknown,Active,0,2,2,0,688,hiver,0,69.71857142857142,0.05555555555555555,5.23565674387298,1.0,0.7777777777777778
7,1044.7800000000002,7.975419847328245,5.697580493175892,-15.9,35.95,382,2.916030534351145,-2,25,0,15,0.2519083969465648,2.1307692307692307,103,103,14.714285714285714,1,0,0.0076335877862595,131,18.714285714285715,4.0,0.0,High,Après-midi,UK,Semaine,Petit,Explorateur,F,Active,0,11,3,0,421,automne,0,130.59750000000003,0.007575757575757576,0.6347982144670277,0.0,0.7803030303030303
8,2360.09,9.71230452674897,21.846948659746303,0.84,290.0,1479,6.08641975308642,1,36,0,16,0.1728395061728395,1.4256198347107438,210,210,26.25,0,0,0.0,243,30.375,1.0,4.0,VIP,Après-midi,UK,Semaine,Moyen,Explorateur,M,Active,0,9,0,0,459,automne,0,262.2322222222222,0.0,2.0394256534804223,2.0,0.860655737704918
1,-295.09000000000003,-14.051904761904764,4.612763400660844,-26.0,-6.8,-158,-7.523809523809524,-25,-1,2,16,0.0,0.0,21,21,21.0,21,0,1.0,21,21.0,2.0,2.0,Low,Après-midi,UK,Inconnu,Petit,Explorateur,M,Active,1,11,2,0,415,automne,0,-147.54500000000002,0.9545454545454546,0.3064571211170164,0.6666666666666666,0.9545454545454546
2,250.15,20.84583333333333,9.22687424501566,14.85,39.8,97,8.083333333333334,2,24,2,10,0.0,31.818181818181817,12,12,6.0,0,0,0.0,12,6.0,2.0,2.0,Medium,Matin,UK,Inconnu,Moyen,Modéré,Unknown,Active,0,2,4,0,672,hiver,0,83.38333333333334,0.0,0.4223631163081744,0.6666666666666666,0.9230769230769231
17,5040.0,16.153846153846153,7.884511167424751,-12.75,44.55,4019,12.881410256410255,-2,60,3,13,0.0769230769230769,1.1286173633440515,159,165,9.352941176470589,4,0,0.0128205128205128,312,18.352941176470587,2.0,4.0,VIP,Midi,UK,Semaine,Moyen,Explorateur,Unknown,Active,0,12,1,0,388,hiver,0,280.0,0.012779552715654952,0.45963518016377475,1.3333333333333333,0.5079872204472844
16,3362.71,15.861839622641508,10.79643920204025,0.42,70.80000000000001,2042,9.632075471698114,1,72,3,16,0.0849056603773584,1.6635071090047393,99,100,6.1875,0,0,0.0,212,13.25,0.0,4.0,VIP,Après-midi,UK,Semaine,Moyen,Explorateur,F,Active,0,1,4,0,714,hiver,0,197.8064705882353,0.0,0.6402883341117275,4.0,0.4647887323943662
8,2571.7400000000007,27.6531182795699,29.18009725892301,-33.6,197.1,956,10.279569892473118,-80,80,0,11,0.1505376344086021,3.815217391304348,66,66,8.25,2,0,0.021505376344086,93,11.625,2.0,5.0,VIP,Matin,UK,Semaine,Moyen,Explorateur,M,Active,0,5,6,1,579,printemps,0,285.748888888889,0.02127659574468085,1.018391679893663,1.6666666666666667,0.7021276595744681
9,3278.36,13.89135593220339,16.309294382652094,-39.95,83.4,1568,6.6440677966101696,-25,100,2,12,0.0,1.502127659574468,178,181,19.77777777777778,37,0,0.1567796610169491,236,26.22222222222222,0.0,4.0,VIP,Midi,UK,Inconnu,Moyen,Explorateur,Unknown,Active,0,9,1,0,465,automne,0,327.836,0.15611814345991562,1.0952188945656944,4.0,0.7510548523206751
14,2535.88,17.134324324324325,10.329056970880917,-15.0,70.8,1204,8.135135135135135,-5,48,3,13,0.0,2.3877551020408165,99,99,7.071428571428571,7,0,0.0472972972972973,148,10.571428571428571,2.0,4.0,VIP,Midi,UK,Inconnu,Moyen,Explorateur,Unknown,Suspended,0,10,2,0,429,automne,0,169.05866666666668,0.04697986577181208,0.5695859843548801,1.3333333333333333,0.6644295302013423
